1,0.53,0.4524671286344528
2,0.595,0.5056396126747131
3,0.6174999999999999,0.5016134306788445
4,0.6275,0.4543227106332779
5,0.65,0.5196982771158218
6,0.6599999999999999,0.49805960804224014
7,0.6425000000000001,0.4677671864628792
8,0.6425000000000001,0.5021583065390587
9,0.6125,0.4537087455391884
10,0.655,0.4922846332192421
11,0.5975,0.4456072151660919
1,0.53,0.4524671286344528
2,0.595,0.5056396126747131
3,0.6174999999999999,0.5016134306788445
4,0.6275,0.4543227106332779
5,0.65,0.5196982771158218
6,0.6599999999999999,0.49805960804224014
7,0.6425000000000001,0.4677671864628792
8,0.6425000000000001,0.5021583065390587
9,0.6125,0.4537087455391884
10,0.655,0.4922846332192421
11,0.5975,0.4456072151660919
