sessionId,timestamp,itemId,category
618,5,2022-03-01T04:09:03Z,0
619,5,2022-03-01T04:09:03Z,0
620,5,2022-03-01T04:09:04Z,0
659,5,2022-03-01T04:21:29Z,1
660,5,2022-03-01T04:21:30Z,1
665,5,2022-03-01T04:21:46Z,1
673,5,2022-03-01T04:22:16Z,1
808,6,2022-03-01T13:57:54Z,0
810,6,2022-03-01T13:58:04Z,0
811,6,2022-03-01T13:58:06Z,0
812,6,2022-03-01T13:58:07Z,0
813,6,2022-03-01T13:58:08Z,0
814,6,2022-03-01T13:58:09Z,0
815,6,2022-03-01T13:58:09Z,0
816,6,2022-03-01T13:58:17Z,0
817,6,2022-03-01T13:58:18Z,0
818,6,2022-03-01T13:58:20Z,0
819,6,2022-03-01T13:58:21Z,0
820,6,2022-03-01T13:58:21Z,0
821,6,2022-03-01T13:58:22Z,0
822,6,2022-03-01T13:58:23Z,0
823,6,2022-03-01T13:58:32Z,0
824,6,2022-03-01T13:58:33Z,0
5911,63,2022-03-02T04:36:40Z,0
5912,63,2022-03-02T04:36:41Z,0
6629,69,2022-03-02T11:02:42Z,2
6632,69,2022-03-02T11:02:46Z,2
6743,69,2022-03-02T11:53:06Z,0
6746,69,2022-03-02T11:53:06Z,0
6769,69,2022-03-02T11:54:08Z,1
6770,69,2022-03-02T11:54:12Z,2
6771,69,2022-03-02T11:54:12Z,2
6778,69,2022-03-02T11:54:22Z,2
6779,69,2022-03-02T11:54:22Z,2
6781,69,2022-03-02T11:54:29Z,2
6782,69,2022-03-02T11:54:29Z,2
6783,69,2022-03-02T11:54:33Z,2
6784,69,2022-03-02T11:54:33Z,2
6785,69,2022-03-02T11:54:34Z,2
6787,69,2022-03-02T11:54:43Z,2
6788,69,2022-03-02T11:54:43Z,2
6789,69,2022-03-02T11:54:46Z,2
6793,69,2022-03-02T11:55:11Z,2
6794,69,2022-03-02T11:55:11Z,2
6832,69,2022-03-02T11:57:33Z,2
6833,69,2022-03-02T11:57:33Z,2
6834,69,2022-03-02T11:57:36Z,2
6835,69,2022-03-02T11:57:36Z,2
6837,69,2022-03-02T11:57:40Z,2
6838,69,2022-03-02T11:57:40Z,2
7362,75,2022-03-02T14:24:48Z,2
7363,75,2022-03-02T14:24:49Z,2
7364,75,2022-03-02T14:24:50Z,2
7368,75,2022-03-02T14:24:54Z,2
7369,75,2022-03-02T14:24:54Z,2
7699,85,2022-03-02T16:02:58Z,2
7702,85,2022-03-02T16:02:58Z,2
7705,85,2022-03-02T16:03:16Z,2
7749,86,2022-03-02T16:05:42Z,0
7750,86,2022-03-02T16:05:42Z,0
7798,86,2022-03-02T16:09:46Z,2
7978,89,2022-03-02T16:49:55Z,1
8256,93,2022-03-02T17:15:59Z,1
8374,93,2022-03-02T17:25:54Z,0
8377,93,2022-03-02T17:25:54Z,0
8404,93,2022-03-02T17:29:15Z,0
8405,93,2022-03-02T17:29:15Z,0
8453,93,2022-03-02T17:39:27Z,2
8454,93,2022-03-02T17:39:27Z,2
8458,93,2022-03-02T17:44:58Z,2
8488,93,2022-03-02T17:47:06Z,2
8489,93,2022-03-02T17:47:06Z,2
8493,93,2022-03-02T17:47:36Z,1
8494,93,2022-03-02T17:48:18Z,1
8497,93,2022-03-02T17:48:47Z,1
8498,93,2022-03-02T17:48:48Z,1
8499,93,2022-03-02T17:48:53Z,1
8513,93,2022-03-02T17:49:43Z,2
8515,93,2022-03-02T17:49:43Z,2
8518,93,2022-03-02T17:50:31Z,2
8519,93,2022-03-02T17:50:53Z,1
8520,93,2022-03-02T17:50:57Z,2
8723,97,2022-03-02T18:28:26Z,1
8746,97,2022-03-02T18:28:50Z,2
