sessionId,timestamp,itemId,category
0,2022-03-01T04:21:32Z,20640
0,2022-03-01T04:21:48Z,57633
1,2022-03-01T13:58:34Z,18506
2,2022-03-01T16:43:02Z,0
2,2022-03-01T16:43:04Z,0
2,2022-03-01T16:43:04Z,0
2,2022-03-01T16:43:04Z,0
2,2022-03-01T16:43:05Z,0
2,2022-03-01T16:43:05Z,0
2,2022-03-01T16:43:05Z,0
2,2022-03-01T16:43:23Z,0
