1,0.45173772719551547,0.1335438382804198
1,0.4519183511692429,0.13353308648702938
2,0.4734811165845649,0.14158320872262978
2,0.47406771983466395,0.14186602485884586
3,0.4761066757261763,0.14170718144729416
3,0.47611120548100333,0.14182787594096413
4,0.5084055263008889,0.16195143714596094
4,0.5086682520808562,0.1616747985197895
5,0.5054662816375064,0.16108202855966752
5,0.5058649000622841,0.16090950393079734
6,0.5010208934941397,0.15945075280438306
6,0.5009387916878999,0.15920912742321128
7,0.4997072645943038,0.16045699377463174
7,0.4990623407508069,0.16020456376089448
8,0.49689938282090484,0.15975461523423248
8,0.49629182945473066,0.1594830540747478
9,0.4948468376649114,0.15940034121568566
9,0.4951140931997056,0.15926831801634508
