1,0.6734058632397503,0.2856715161066789
1,0.6734058632397503,0.28564957725234025
2,0.6870910152969955,0.29236475572869686
2,0.687144682559965,0.29242959137412855
3,0.6887904786243656,0.2927582530381428
3,0.6887725895367092,0.2928676551511121
4,0.7061801321601986,0.3136166893545545
4,0.7060549085466029,0.3135856841965737
5,0.7056080464386112,0.31350621190555195
5,0.7057511591398635,0.3134800179566595
6,0.7048030374940674,0.3128137946635325
6,0.7049640392829761,0.31274278234017344
7,0.7053046621152933,0.31453648294873654
7,0.7052688839399802,0.31455273457098093
8,0.7052323755978241,0.3146084217831146
8,0.7051429301595414,0.3145738282975656
