1,0.4716911764705882,0.24604391381144525
2,0.6237132352941177,0.4299032285809517
1,0.4716911764705882,0.24604391381144525
3,0.6764705882352942,0.3720503330230713
2,0.6237132352941177,0.4299032285809517
4,0.6764705882352942,0.3546429932117462
3,0.6764705882352942,0.3720503330230713
5,0.6795955882352941,0.3461286872625351
4,0.6764705882352942,0.3546429932117462
6,0.6827205882352941,0.33713069558143616
5,0.6795955882352941,0.3461286872625351
7,0.6764705882352942,0.3366619497537613
6,0.6827205882352941,0.33713069558143616
8,0.6764705882352942,0.3346246391534805
7,0.6764705882352942,0.33664191961288453
8,0.6764705882352942,0.3346246391534805
