1,0.5041543513957307,0.17054497533782167
2,0.5153841798312667,0.17397522492630924
3,0.5182458524432365,0.17493969723215244
4,0.5535598210746844,0.18906563409101004
5,0.5534986693845195,0.1890887022263115
6,0.5522178812071796,0.18853696281539983
7,0.5506251061661287,0.18910557103812792
8,0.5486008719778043,0.18880215867105962
1,0.5048887378970613,0.17076318123804524
2,0.5155857539210691,0.17423871092265855
3,0.5186518317196082,0.17509293417967794
4,0.5532806749334693,0.18947161874796564
5,0.5537076043259158,0.18991404895369446
6,0.5528537455410226,0.18915598559360003
7,0.5512071796614009,0.18928418976479564
8,0.5500622841288715,0.18897451223019504
9,0.5489456995640111,0.18881792505386427
