1,0.523136288998358,0.177168597325022
2,0.5332914331011834,0.1813972974303125
3,0.5356587962176548,0.18223127788804436
4,0.555239227676802,0.19135834709764113
5,0.5542421153955043,0.1916989264474518
6,0.5533180454107921,0.1914791658961127
7,0.552398505180907,0.19138194901994102
8,0.5508878319460959,0.19125367639883006
9,0.5496891455749958,0.1911038551571334
1,0.5224913651548609,0.17744100977756902
2,0.534666213691184,0.1812993529052374
3,0.5367425400600192,0.18239424466988918
4,0.5572260913878037,0.19192670285701752
5,0.5566632693505464,0.19215285562725098
6,0.5548779797293472,0.19169158508086634
7,0.5538151860030576,0.19172211233618225
8,0.5527761734896098,0.19153551444142128
9,0.5522178812071797,0.19126648321282883
