1,0.5830882352941177,0.42056038081645963
2,0.7764705882352941,0.587883734703064
3,0.8351102941176471,0.6268120467662811
4,0.8538602941176471,0.6311370313167572
5,0.8476102941176471,0.6256509184837341
6,0.8569852941176471,0.625843933224678
7,0.8569852941176471,0.625827181339264
8,0.8569852941176471,0.6244325369596482
9,0.8569852941176471,0.6218356013298034
10,0.8569852941176471,0.6218225836753846
1,0.5830882352941177,0.4223983228206635
2,0.7737132352941176,0.5896447986364365
3,0.8382352941176471,0.626900190114975
4,0.8538602941176471,0.6296841204166412
5,0.8507352941176471,0.6261727958917618
6,0.8569852941176471,0.6224954515695572
7,0.8569852941176471,0.6210696309804916
8,0.8601102941176471,0.6213543564081192
9,0.8601102941176471,0.6215540081262588
10,0.8601102941176471,0.6215540081262588
