1,0.7012956810631229,0.30412173905611467
2,0.7067339637107078,0.30898096595019475
3,0.7077178635318171,0.3110786083692515
4,0.7221550874374795,0.32076023595011083
5,0.7220294987404623,0.3216673564399078
6,0.7213851265014056,0.321922448725308
7,0.7220116096528056,0.3227350926409894
8,0.7223693914059363,0.32277015968490796
1,0.7009192800554928,0.30458736037152395
2,0.7075572268263298,0.30915303625606255
3,0.7076999744441604,0.31062456012465234
4,0.7221193092621664,0.3207433713809962
5,0.7226552517250192,0.32153988888150675
6,0.7218502427804754,0.32166674954413516
7,0.7223339783140448,0.3224167489515008
8,0.7221550874374795,0.32258828221578717
