1,0.6919214340476799,0.29701444261402477
2,0.6960366543755249,0.3003698897569679
3,0.697360446862108,0.30222683902396713
4,0.7153937424701545,0.3143025984544447
5,0.7160917819721807,0.3159188512905979
6,0.7155014420795152,0.31602050212073624
7,0.7166102004307984,0.31716009458670247
8,0.7165035960717023,0.3171726628764797
9,0.7165032309882808,0.3171557073942877
1,0.6928155233470847,0.29694095533840986
2,0.6956788726223941,0.30145355143412705
3,0.6973071446825599,0.30294965688732317
4,0.715447409733124,0.3151978064788262
5,0.7158946369245373,0.3166612509991274
6,0.7155014420795152,0.3167327965388145
7,0.7166459786061115,0.31760209277672075
8,0.7174152093753423,0.3176604275973197
