1,0.6963225146946078,0.29995969853535537
2,0.701922164214523,0.30630451798012515
3,0.7030126683947282,0.3074094816269303
4,0.717074586543025,0.3162858599067161
5,0.7177014347778468,0.3175047815699057
6,0.7171826512358075,0.31797799033534335
7,0.7176652915191122,0.31830714969547574
8,0.7179157387463035,0.3180885086625761
1,0.6958931765908509,0.2999246749553783
2,0.7018506078638969,0.3054203836110709
3,0.7029056989522106,0.3077592365377064
4,0.7170395385345552,0.3154325064451622
5,0.7182559964951991,0.31738421131651817
6,0.7178624365667554,0.31832801145443124
7,0.7180227081888211,0.31788681228920046
8,0.7186130480814866,0.3176127191839576
